loss,acc,val_loss,val_acc
0.41297948360443115,0.8558298349380493,0.43202826380729675,0.8432112336158752
0.40484172105789185,0.8562237620353699,0.43054550886154175,0.84375
0.39568716287612915,0.8554359078407288,0.4252159297466278,0.8464439511299133
0.38052085041999817,0.8562237620353699,0.422922819852829,0.845366358757019
0.36669430136680603,0.8554359078407288,0.42694222927093506,0.8432112336158752
0.348342627286911,0.8558298349380493,0.41988715529441833,0.8459051847457886
0.33062314987182617,0.8566176295280457,0.4100900888442993,0.8496767282485962
0.3126334846019745,0.855567216873169,0.4142458438873291,0.8464439511299133
0.29572582244873047,0.8558298349380493,0.41414347290992737,0.8491379022598267
0.2780665159225464,0.8558298349380493,0.4293067753314972,0.8442887663841248
0.26361367106437683,0.8558298349380493,0.43249189853668213,0.8491379022598267
0.2540627419948578,0.855567216873169,0.43462660908699036,0.845366358757019
0.238761767745018,0.8562237620353699,0.4422503113746643,0.8442887663841248
0.22626806795597076,0.8556985259056091,0.43424180150032043,0.8485991358757019
0.21876995265483856,0.8560924530029297,0.4404122233390808,0.8485991358757019
0.20800258219242096,0.8558298349380493,0.4532039165496826,0.845366358757019
0.19838212430477142,0.8559611439704895,0.4665925204753876,0.8448275923728943
0.18895432353019714,0.8560924530029297,0.4573681354522705,0.8491379022598267
0.18055522441864014,0.8781512379646301,0.4679676592350006,0.84375
0.17219951748847961,0.9174107313156128,0.4772200882434845,0.8356680870056152
0.16684381663799286,0.9271271228790283,0.4814448058605194,0.8248922228813171
0.15693190693855286,0.9461659789085388,0.4774894118309021,0.8146551847457886
0.15239307284355164,0.9519432783126831,0.49525076150894165,0.8146551847457886
0.14603528380393982,0.9577205777168274,0.5012189745903015,0.8011853694915771
0.13953141868114471,0.9641544222831726,0.5098628997802734,0.7990301847457886
0.13539709150791168,0.964942216873169,0.5115680694580078,0.7936422228813171
0.12883888185024261,0.9722951650619507,0.524583637714386,0.7839439511299133
0.1255500465631485,0.9715073704719543,0.5268208980560303,0.7817887663841248
0.11749999225139618,0.9772846698760986,0.5297361612319946,0.7731680870056152
0.11333991587162018,0.980042040348053,0.5390480160713196,0.7629310488700867
0.10822957009077072,0.9824054837226868,0.5390327572822571,0.7623922228813171
0.10540901124477386,0.9826680421829224,0.5510633587837219,0.7548491358757019
0.10177447646856308,0.9838497638702393,0.5628138780593872,0.7419180870056152
0.09731065481901169,0.9855567216873169,0.5609437227249146,0.7553879022598267
0.0922122672200203,0.9870010614395142,0.5756087303161621,0.7424569129943848
0.08794881403446198,0.9901522994041443,0.5837559103965759,0.7478448152542114
0.0868811085820198,0.9877888560295105,0.5796121954917908,0.740840494632721
0.08140801638364792,0.9914653301239014,0.5824042558670044,0.7548491358757019
