loss,acc,val_loss,val_acc
0.6930769085884094,0.5603108406066895,0.6607767343521118,0.6108054518699646
0.6540926098823547,0.6162434220314026,0.654890239238739,0.6130061745643616
0.6429580450057983,0.635261595249176,0.6467962265014648,0.6347931623458862
0.6293683052062988,0.6636109948158264,0.6424846649169922,0.6433758735656738
0.6121121644973755,0.690072238445282,0.6419100761413574,0.633472740650177
0.5942343473434448,0.7148368954658508,0.6420329809188843,0.6295114159584045
0.5754815340042114,0.7302703857421875,0.6433927416801453,0.6269806623458862
0.5546371340751648,0.7516692280769348,0.650809109210968,0.6148767471313477
0.5358151197433472,0.7646124958992004,0.6519870758056641,0.6233494877815247
0.5174199938774109,0.7804290652275085,0.6587794423103333,0.6128961443901062
0.4981228709220886,0.7918673157691956,0.6716703176498413,0.609375
0.48002690076828003,0.8025394082069397,0.6810628771781921,0.6025528311729431
0.4633391499519348,0.8115969896316528,0.690314531326294,0.6088248491287231
0.44728314876556396,0.8216122984886169,0.6967887282371521,0.607174277305603
0.43053799867630005,0.830697238445282,0.7082341909408569,0.6114656925201416
0.4139332175254822,0.8401378989219666,0.7217056751251221,0.6089348793029785
0.3976796567440033,0.8473621010780334,0.7305499911308289,0.6102553009986877
0.3860342800617218,0.8528622984886169,0.7487000226974487,0.6036531925201416
0.370291531085968,0.8618104457855225,0.7593381404876709,0.6024428009986877
0.35496339201927185,0.868678867816925,0.7766431570053101,0.6043133735656738
