loss,acc,val_loss,val_acc
0.721407949924469,0.47609373927116394,0.707233190536499,0.4623028039932251
0.7007600665092468,0.4703125059604645,0.6941372752189636,0.4769417345523834
0.692406177520752,0.5045312643051147,0.6868777871131897,0.5639411211013794
0.687143087387085,0.5612499713897705,0.6843857765197754,0.5772906541824341
0.6830147504806519,0.5932812690734863,0.6831302046775818,0.578125
0.6801627278327942,0.5954687595367432,0.6780192255973816,0.6020175814628601
0.6795446872711182,0.5964062213897705,0.6774101853370667,0.5955703854560852
0.67425537109375,0.6162499785423279,0.6732959747314453,0.6111953854560852
0.6723169088363647,0.6171875,0.6711532473564148,0.6190078854560852
0.6697342395782471,0.6220312714576721,0.6729998588562012,0.6033070683479309
0.6663482189178467,0.6232812404632568,0.6675531268119812,0.6173391938209534
0.6664987802505493,0.6206250190734863,0.6661721467971802,0.6170358061790466
0.6616790294647217,0.6323437690734863,0.6643583178520203,0.6173391938209534
0.6613268852233887,0.62890625,0.661108672618866,0.6265928149223328
0.6594979166984558,0.6314062476158142,0.6595787405967712,0.6309162378311157
0.6546295285224915,0.6468750238418579,0.6583115458488464,0.6278064250946045
0.6539742946624756,0.6420312523841858,0.6569079756736755,0.6310679316520691
0.6454368829727173,0.6623437404632568,0.6587367653846741,0.6187803149223328
0.6467615365982056,0.6506249904632568,0.6569321155548096,0.6244690418243408
0.6466206908226013,0.6535937786102295,0.6523526310920715,0.6327366232872009
0.6474786996841431,0.6459375023841858,0.6510162949562073,0.633722722530365
0.638979434967041,0.6625000238418579,0.6490423679351807,0.6356948018074036
0.6356582045555115,0.6657812595367432,0.647946834564209,0.6385012269020081
0.6335058808326721,0.6682812571525574,0.6469500064849854,0.6376668810844421
0.6300646662712097,0.66796875,0.6468758583068848,0.636225700378418
0.6274099349975586,0.6796875,0.6467779874801636,0.6344811916351318
0.6285390257835388,0.6734374761581421,0.6433923840522766,0.6373634934425354
0.6242765784263611,0.6740624904632568,0.6484857201576233,0.6296268105506897
0.6176064014434814,0.6899999976158142,0.6427292823791504,0.6359223127365112
0.6169404983520508,0.6953125,0.6440484523773193,0.6331917643547058
0.6224751472473145,0.6773437261581421,0.6425290703773499,0.6366049647331238
0.6191467642784119,0.6771875023841858,0.6479882001876831,0.6276547312736511
0.6144728064537048,0.686718761920929,0.6429107189178467,0.6344811916351318
0.6099229454994202,0.6946874856948853,0.6404849290847778,0.6325849294662476
0.6047691106796265,0.6981250047683716,0.6405976414680481,0.6334192752838135
0.5963432192802429,0.7096874713897705,0.6409973502159119,0.6340261101722717
0.5960249900817871,0.7059375047683716,0.6469574570655823,0.6282615065574646
